OTU,Phylum
OTU_18952,Pseudomonadota
OTU_18953,Pseudomonadota
OTU_18956,Pseudomonadota
OTU_18958,Bacteroidota
OTU_18960,Bacteroidota
OTU_18962,Bacteroidota
OTU_18963,Spirochaetota
OTU_18964,Spirochaetota
OTU_18965,Pseudomonadota
OTU_18966,Actinomycetota
OTU_18967,Spirochaetota
OTU_18968,Spirochaetota
OTU_18970,Pseudomonadota
OTU_18971,Elusimicrobiota
OTU_18972,Spirochaetota
OTU_18975,Bacteroidota
OTU_18976,Bacteroidota
OTU_18978,Pseudomonadota
OTU_18979,Bacillota
OTU_18980,Spirochaetota
OTU_18981,Bacillota
OTU_18983,Actinomycetota
OTU_18984,Elusimicrobiota
OTU_18986,Bacillota
OTU_18987,Bacillota
OTU_18988,Bacteroidota
OTU_18989,Verrucomicrobiota
OTU_18990,Bacteroidota
OTU_18992,Bacteroidota
OTU_18993,Bacteroidota
OTU_18994,Pseudomonadota
OTU_18995,Pseudomonadota
OTU_18996,Bacteroidota
OTU_18997,Bacillota
OTU_18998,Bacillota
OTU_18999,Bacillota
OTU_19000,Bacteroidota
OTU_19001,Actinomycetota
OTU_19002,Bacillota
OTU_19003,Elusimicrobiota
OTU_19004,Bacillota
OTU_19005,Bacteroidota
OTU_19006,Bacteroidota
OTU_19007,Pseudomonadota
OTU_19008,Bacillota
OTU_19009,Elusimicrobiota
OTU_19010,Spirochaetota
OTU_19011,Elusimicrobiota
OTU_19012,Bacillota
OTU_19013,Spirochaetota
OTU_19014,Bacillota
OTU_19015,Spirochaetota
OTU_19016,Bacillota
OTU_19017,Bacteroidota
OTU_19018,Bacillota
OTU_19019,Pseudomonadota
OTU_19021,Planctomycetota
OTU_19023,Cyanobacteriota
OTU_19024,Acidobacteriota
OTU_19028,Bacillota
OTU_19031,Actinomycetota
OTU_19033,Bacteroidota
OTU_19037,Pseudomonadota
OTU_19038,Spirochaetota
OTU_19040,Spirochaetota
OTU_19041,Verrucomicrobiota
OTU_19042,Bacillota
OTU_19044,Bacteroidota
OTU_19045,Acidobacteriota
OTU_19047,Pseudomonadota
OTU_19048,Spirochaetota
OTU_19049,Pseudomonadota
OTU_19050,Bacteroidota
OTU_19052,Spirochaetota
OTU_19054,Bacillota
OTU_19055,Spirochaetota
OTU_19056,Elusimicrobiota
OTU_19057,Spirochaetota
OTU_19059,Pseudomonadota
OTU_19060,Spirochaetota
OTU_19061,Bacillota
OTU_19062,Pseudomonadota
OTU_19064,Bacillota
OTU_19066,Bacillota
OTU_19067,Bacteroidota
OTU_19068,Parcubacteria
OTU_19069,Bacillota
OTU_19070,Bacteroidota
OTU_19071,Bacillota
OTU_19073,Elusimicrobiota
OTU_19076,Elusimicrobiota
OTU_19077,Spirochaetota
OTU_19078,Elusimicrobiota
OTU_19081,Bacillota
OTU_19082,Elusimicrobiota
OTU_19084,Pseudomonadota
OTU_19085,Bacillota
OTU_19086,Bacteroidota
OTU_19087,Planctomycetota
OTU_19088,Planctomycetota
OTU_19089,Spirochaetota
OTU_19090,Elusimicrobiota
OTU_19091,Elusimicrobiota
OTU_19092,Elusimicrobiota
OTU_19093,Verrucomicrobiota
OTU_19095,Planctomycetota
OTU_19096,Bacillota
OTU_19097,Verrucomicrobiota
OTU_19098,Spirochaetota
OTU_19099,Elusimicrobiota
OTU_19100,Spirochaetota
OTU_19101,Spirochaetota
OTU_19102,Spirochaetota
OTU_19104,Pseudomonadota
OTU_19105,Pseudomonadota
OTU_19107,Pseudomonadota
OTU_19108,Bacteroidota
OTU_19110,Elusimicrobiota
OTU_19111,Spirochaetota
OTU_19112,Spirochaetota
OTU_19113,Pseudomonadota
OTU_19114,Spirochaetota
OTU_19118,Pseudomonadota
OTU_19119,Spirochaetota
OTU_19120,Bacteroidota
OTU_19121,Elusimicrobiota
OTU_19122,Bacillota
OTU_19124,Bacteroidota
OTU_19125,Spirochaetota
OTU_19126,Spirochaetota
OTU_19127,Bacillota
OTU_19130,Pseudomonadota
OTU_19131,Bacillota
OTU_19133,Pseudomonadota
OTU_19134,Spirochaetota
OTU_19136,Pseudomonadota
OTU_19137,Bacillota
OTU_19138,Elusimicrobiota
OTU_19140,Pseudomonadota
OTU_19143,Microgenomates
OTU_19144,Bacteroidota
OTU_19145,Bacillota
OTU_19146,Bacteroidota
OTU_19147,Bacillota
OTU_19149,Acidobacteriota
OTU_19151,Bacteroidota
OTU_19154,Spirochaetota
OTU_19155,Pseudomonadota
OTU_19156,Bacillota
OTU_19157,Planctomycetota
OTU_19161,Bacteroidota
OTU_19162,Elusimicrobiota
OTU_19163,Spirochaetota
OTU_19165,Bacteroidota
OTU_19166,Bacillota
OTU_19167,Bacillota
OTU_19169,Bacillota
OTU_19171,Verrucomicrobiota
OTU_19172,Spirochaetota
OTU_19173,Pseudomonadota
OTU_19175,Spirochaetota
OTU_19176,Spirochaetota
OTU_19177,Spirochaetota
OTU_19178,Actinomycetota
OTU_19181,Verrucomicrobiota
OTU_19182,Bacteroidota
OTU_19183,Actinomycetota
OTU_19184,Spirochaetota
OTU_19186,Verrucomicrobiota
OTU_19188,Bacteroidota
OTU_19189,Pseudomonadota
OTU_19190,Pseudomonadota
OTU_19191,Bacillota
OTU_19192,Pseudomonadota
OTU_19193,Spirochaetota
OTU_19194,Bacillota
OTU_19195,Actinomycetota
OTU_19196,Pseudomonadota
OTU_19197,Planctomycetota
OTU_19198,Pseudomonadota
OTU_19199,Actinomycetota
OTU_19200,Bacillota
OTU_19201,Bacteroidota
OTU_19203,Bacillota
OTU_19204,Verrucomicrobiota
OTU_19205,Elusimicrobiota
OTU_19206,Bacillota
OTU_19207,Pseudomonadota
OTU_19208,Spirochaetota
OTU_19209,Bacteroidota
OTU_19210,Pseudomonadota
OTU_19211,Bacteroidota
OTU_19212,Planctomycetota
OTU_19214,Elusimicrobiota
OTU_19215,Spirochaetota
OTU_19216,Elusimicrobiota
OTU_19217,Pseudomonadota
OTU_19218,Bacillota
OTU_19219,Bacillota
OTU_19220,Pseudomonadota
OTU_19221,Elusimicrobiota
OTU_19222,Planctomycetota
OTU_19223,Pseudomonadota
OTU_19224,Spirochaetota
OTU_19225,Elusimicrobiota
OTU_19226,Spirochaetota
OTU_19227,Verrucomicrobiota
OTU_19230,Bacillota
OTU_19231,Bacillota
OTU_19233,Bacillota
OTU_19234,Bacteroidota
OTU_19235,Bacteroidota
OTU_19236,Bacillota
OTU_19237,Bacillota
OTU_19238,Spirochaetota
OTU_19239,Spirochaetota
OTU_19240,Spirochaetota
OTU_19241,Bacillota
OTU_19242,Pseudomonadota
OTU_19244,Pseudomonadota
OTU_19245,Spirochaetota
OTU_19246,Elusimicrobiota
OTU_19247,Spirochaetota
OTU_19253,Pseudomonadota
OTU_19255,Planctomycetota
OTU_19256,Pseudomonadota
OTU_19257,Pseudomonadota
OTU_19261,Bacillota
OTU_19262,Bacillota
OTU_19263,Bacteroidota
OTU_19264,Bacillota
OTU_19265,Spirochaetota
OTU_19267,Chloroflexota
OTU_19268,Elusimicrobiota
OTU_19269,Bacteroidota
OTU_19271,Spirochaetota
OTU_19272,Verrucomicrobiota
OTU_19273,Bacillota
OTU_19274,Pseudomonadota
OTU_19275,Bacteroidota
OTU_19276,Bacteroidota
OTU_19277,Bacillota
OTU_19278,Bacteroidota
OTU_19279,Spirochaetota
OTU_19280,Pseudomonadota
OTU_19281,Campylobacterota
OTU_19282,Bacillota
OTU_19283,Bacteroidota
OTU_19285,Bacillota
OTU_19286,Spirochaetota
OTU_19289,Bacillota
OTU_19290,Bacillota
OTU_19291,Bacteroidota
OTU_19293,Spirochaetota
OTU_19294,Bacillota
OTU_19295,Actinomycetota
OTU_19296,Elusimicrobiota
OTU_19297,Pseudomonadota
OTU_19298,Bacillota
OTU_19302,Spirochaetota
OTU_19303,Pseudomonadota
OTU_19305,Elusimicrobiota
OTU_19306,Pseudomonadota
OTU_19307,Pseudomonadota
OTU_19308,Pseudomonadota
OTU_19309,Elusimicrobiota
OTU_19311,Spirochaetota
OTU_19312,Elusimicrobiota
OTU_19313,Spirochaetota
OTU_19314,Actinomycetota
OTU_19315,Elusimicrobiota
OTU_19317,Synergistota
OTU_19318,Elusimicrobiota
OTU_19320,Elusimicrobiota
OTU_19321,Chlamydiota
OTU_19322,Bacillota
OTU_19324,Bacteroidota
OTU_19325,Pseudomonadota
OTU_19328,Elusimicrobiota
OTU_19329,Bacteroidota
OTU_19330,Pseudomonadota
OTU_19331,Pseudomonadota
OTU_19333,Bacillota
OTU_19334,Spirochaetota
OTU_19336,Bacillota
OTU_19338,Bacillota
OTU_19339,Pseudomonadota
OTU_19340,Spirochaetota
OTU_19342,Bacillota
OTU_19343,Spirochaetota
OTU_19344,Cyanobacteriota
OTU_19345,Verrucomicrobiota
OTU_19346,Bacillota
OTU_19349,Spirochaetota
OTU_19350,Parcubacteria
OTU_19351,Bacillota
OTU_19353,Bacteroidota
OTU_19354,Bacteroidota
OTU_19355,Pseudomonadota
OTU_19357,Spirochaetota
OTU_19358,Campylobacterota
OTU_19359,Bacteroidota
OTU_19361,Microgenomates
OTU_19363,Spirochaetota
OTU_19364,Bacteroidota
OTU_19365,Bacillota
OTU_19366,Acidobacteriota
OTU_19367,Pseudomonadota
OTU_19370,Bacteroidota
OTU_19372,Acidobacteriota
OTU_19377,Spirochaetota
OTU_19378,Spirochaetota
OTU_19381,Bacillota
OTU_19382,Bacillota
OTU_19383,Bacillota
OTU_19384,Bacteroidota
OTU_19385,Bacteroidota
OTU_19386,Spirochaetota
OTU_19387,Pseudomonadota
OTU_19388,Spirochaetota
OTU_19389,Spirochaetota
OTU_19390,Bacillota
OTU_19391,Spirochaetota
OTU_19392,Cyanobacteriota
OTU_19393,Bacillota
OTU_19395,Spirochaetota
OTU_19396,Elusimicrobiota
OTU_19397,Bacillota
OTU_19398,Pseudomonadota
OTU_19401,Pseudomonadota
OTU_19403,Acidobacteriota
OTU_19405,Spirochaetota
OTU_19406,Pseudomonadota
OTU_19409,Spirochaetota
OTU_19410,Acidobacteriota
OTU_19411,Pseudomonadota
OTU_19412,Elusimicrobiota
OTU_19413,Bacillota
OTU_19414,Pseudomonadota
OTU_19415,Bacteroidota
OTU_19416,Elusimicrobiota
OTU_19418,Spirochaetota
OTU_19419,Pseudomonadota
OTU_19420,Pseudomonadota
OTU_19422,Bacillota
OTU_19423,Bacteroidota
OTU_19425,Verrucomicrobiota
OTU_19426,Bacteroidota
OTU_19427,Bacillota
OTU_19428,Pseudomonadota
OTU_19429,Bacillota
OTU_19432,Pseudomonadota
OTU_19433,Pseudomonadota
OTU_19434,Pseudomonadota
OTU_19435,Pseudomonadota
OTU_19436,Spirochaetota
OTU_19437,Parcubacteria
OTU_19438,Bacillota
OTU_19439,Spirochaetota
OTU_19440,Actinomycetota
OTU_19441,Pseudomonadota
OTU_19442,Spirochaetota
OTU_19444,Bacillota
OTU_19445,Pseudomonadota
OTU_19446,Acidobacteriota
OTU_19447,Pseudomonadota
OTU_19448,Bacteroidota
OTU_19449,Bacillota
OTU_19450,Bacteroidota
OTU_19451,Bacteroidota
OTU_19452,Actinomycetota
OTU_19453,Actinomycetota
OTU_19455,Bacteroidota
OTU_19456,Bacteroidota
OTU_19457,Pseudomonadota
OTU_19458,Pseudomonadota
OTU_19460,Pseudomonadota
OTU_19462,Bacillota
OTU_19465,Pseudomonadota
OTU_19466,Bacillota
OTU_19468,Actinomycetota
OTU_19469,Pseudomonadota
OTU_19470,Spirochaetota
OTU_19471,Spirochaetota
OTU_19473,Bacillota
OTU_19474,Bacteroidota
OTU_19475,Pseudomonadota
OTU_19478,Bacteroidota
OTU_19479,Spirochaetota
OTU_19480,Planctomycetota
OTU_19481,Bacillota
OTU_19482,Bacillota
OTU_19484,Acidobacteriota
OTU_19485,Bacteroidota
OTU_19486,Bacteroidota
OTU_19487,Pseudomonadota
OTU_19488,Bacillota
OTU_19489,Actinomycetota
OTU_19493,Spirochaetota
OTU_19494,Pseudomonadota
OTU_19495,Pseudomonadota
OTU_19496,Spirochaetota
OTU_19497,Bacillota
OTU_19498,Bacteroidota
OTU_19500,Spirochaetota
OTU_19501,Bacillota
OTU_19502,Spirochaetota
OTU_19503,Bacillota
OTU_19504,Bacillota
OTU_19506,Bacteroidota
OTU_19507,Parcubacteria
OTU_19508,Elusimicrobiota
OTU_19509,Spirochaetota
OTU_19510,Bacillota
OTU_19511,Pseudomonadota
OTU_19513,Pseudomonadota
OTU_19516,Pseudomonadota
OTU_19518,Actinomycetota
OTU_19520,Bacteroidota
OTU_19523,Bacteroidota
OTU_19524,Spirochaetota
OTU_19525,Elusimicrobiota
OTU_19526,Bacteroidota
OTU_19527,Bacteroidota
OTU_19528,Bacteroidota
OTU_19529,Elusimicrobiota
OTU_19530,Bacteroidota
OTU_19531,Actinomycetota
OTU_19532,Bacillota
OTU_19533,Bacillota
OTU_19536,Bacteroidota
OTU_19537,Spirochaetota
OTU_19540,Pseudomonadota
OTU_19541,Pseudomonadota
OTU_19542,Bacteroidota
OTU_19543,Bacillota
OTU_19544,Pseudomonadota
OTU_19545,Spirochaetota
OTU_19546,Pseudomonadota
OTU_19549,Bacillota
OTU_19550,Bacillota
OTU_19552,Spirochaetota
OTU_19553,Bacillota
OTU_19556,Acidobacteriota
OTU_19557,Elusimicrobiota
OTU_19558,Verrucomicrobiota
OTU_19559,Pseudomonadota
OTU_19560,Elusimicrobiota
OTU_19561,Synergistota
OTU_19563,Spirochaetota
OTU_19564,Bacillota
OTU_19566,Pseudomonadota
OTU_19568,Acidobacteriota
OTU_19569,Spirochaetota
OTU_19570,Pseudomonadota
OTU_19571,Bacillota
OTU_19572,Bacillota
OTU_19574,Bacteroidota
OTU_19575,Bacteroidota
OTU_19576,Acidobacteriota
OTU_19579,Bacillota
OTU_19581,Bacillota
OTU_19582,Pseudomonadota
OTU_19583,Acidobacteriota
OTU_19584,Acidobacteriota
OTU_19585,Elusimicrobiota
OTU_19586,Spirochaetota
OTU_19587,Spirochaetota
OTU_19588,Spirochaetota
OTU_19589,Spirochaetota
OTU_19590,Bacillota
OTU_19591,Actinomycetota
OTU_19593,Bacteroidota
OTU_19594,Spirochaetota
OTU_19596,Spirochaetota
OTU_19598,Bacteroidota
OTU_19599,Pseudomonadota
OTU_19600,Spirochaetota
OTU_19604,Spirochaetota
OTU_19605,Bacillota
OTU_19607,Bacillota
OTU_19608,Spirochaetota
OTU_19609,Elusimicrobiota
OTU_19611,Spirochaetota
OTU_19612,Elusimicrobiota
OTU_19613,Bacteroidota
OTU_19614,Spirochaetota
OTU_19615,Pseudomonadota
OTU_19616,Bacillota
OTU_19617,Acidobacteriota
OTU_19618,Bacteroidota
OTU_19619,Bacteroidota
OTU_19620,Bacillota
OTU_19621,Bacteroidota
OTU_19622,Bacillota
OTU_19623,Pseudomonadota
OTU_19624,Bacillota
OTU_19626,Bacillota
OTU_19627,Bacteroidota
OTU_19628,Spirochaetota
OTU_19630,Elusimicrobiota
OTU_19631,Bacteroidota
OTU_19635,Spirochaetota
OTU_19636,Campylobacterota
OTU_19638,Bacillota
OTU_19639,Bacillota
OTU_19640,Bacteroidota
OTU_19641,Bacteroidota
OTU_19642,Pseudomonadota
OTU_19643,Cyanobacteriota
OTU_19644,Bacillota
OTU_19646,Spirochaetota
OTU_19647,Bacteroidota
OTU_19650,Spirochaetota
OTU_19651,Acidobacteriota
OTU_19652,Pseudomonadota
OTU_19653,Acidobacteriota
OTU_19654,Spirochaetota
OTU_19655,Bacillota
OTU_19657,Pseudomonadota
OTU_19658,Spirochaetota
OTU_19659,Pseudomonadota
OTU_19660,Bacillota
OTU_19661,Bacillota
OTU_19662,Bacteroidota
OTU_19663,Bacillota
OTU_19664,Bacillota
OTU_19665,Planctomycetota
OTU_19666,Pseudomonadota
OTU_19668,Pseudomonadota
OTU_19669,Elusimicrobiota
OTU_19670,Verrucomicrobiota
OTU_19671,Bacillota
OTU_19674,Elusimicrobiota
OTU_19675,Verrucomicrobiota
OTU_19676,Spirochaetota
OTU_19677,Bacteroidota
OTU_19678,Bacillota
OTU_19679,Bacteroidota
OTU_19681,Bacteroidota
OTU_19682,Bacteroidota
OTU_19683,Bacillota
OTU_19684,Planctomycetota
OTU_19685,Bacteroidota
OTU_19686,Bacillota
OTU_19688,Spirochaetota
OTU_19689,Bacteroidota
OTU_19690,Spirochaetota
OTU_19691,Spirochaetota
OTU_19692,Pseudomonadota
OTU_19693,Pseudomonadota
OTU_19694,Spirochaetota
OTU_19695,Spirochaetota
OTU_19696,Bacillota
OTU_19697,Verrucomicrobiota
OTU_19700,Verrucomicrobiota
OTU_19701,Pseudomonadota
OTU_19702,Elusimicrobiota
OTU_19703,Spirochaetota
OTU_19704,Pseudomonadota
OTU_19707,Spirochaetota
OTU_19708,Spirochaetota
OTU_19709,Spirochaetota
OTU_19710,Elusimicrobiota
OTU_19711,Acidobacteriota
OTU_19712,Verrucomicrobiota
OTU_19713,Verrucomicrobiota
OTU_19714,Pseudomonadota
OTU_19715,Pseudomonadota
OTU_19716,Pseudomonadota
OTU_19717,Bacillota
OTU_19718,Spirochaetota
OTU_19719,Bacillota
OTU_19720,Bacteroidota
OTU_19724,Spirochaetota
OTU_19727,Bacillota
OTU_19728,Bacillota
OTU_19729,Actinomycetota
OTU_19730,Actinomycetota
OTU_19731,Bacillota
OTU_19732,Spirochaetota
OTU_19733,Spirochaetota
OTU_19735,Bacteroidota
OTU_19736,Elusimicrobiota
OTU_19737,Pseudomonadota
OTU_19738,Bacillota
OTU_19739,Spirochaetota
OTU_19740,Pseudomonadota
OTU_19741,Spirochaetota
OTU_19742,Spirochaetota
OTU_19743,Pseudomonadota
OTU_19744,Actinomycetota
OTU_19745,Bacteroidota
OTU_19746,Spirochaetota
OTU_19747,Spirochaetota
OTU_19748,Bacillota
OTU_19749,Bacillota
OTU_19752,Bacillota
OTU_19753,Bacteroidota
OTU_19755,Spirochaetota
OTU_19756,Verrucomicrobiota
OTU_19757,Bacteroidota
OTU_19758,Actinomycetota
OTU_19760,Verrucomicrobiota
OTU_19761,Pseudomonadota
OTU_19762,Spirochaetota
OTU_19763,Pseudomonadota
OTU_19765,Spirochaetota
OTU_19768,Bacteroidota
OTU_19771,Pseudomonadota
OTU_19772,Bacillota
OTU_19773,Actinomycetota
OTU_19774,Actinomycetota
OTU_19778,Bacteroidota
OTU_19779,Elusimicrobiota
OTU_19780,Spirochaetota
OTU_19781,Spirochaetota
OTU_19782,Bacillota
OTU_19784,Bacillota
OTU_19787,Pseudomonadota
OTU_19789,Bacteroidota
OTU_19790,Bacteroidota
OTU_19791,Verrucomicrobiota
OTU_19792,Spirochaetota
OTU_19794,Elusimicrobiota
OTU_19795,Elusimicrobiota
OTU_19796,Bacteroidota
OTU_19797,Bacillota
OTU_19798,Bacteroidota
OTU_19799,Spirochaetota
OTU_19803,Bacteroidota
OTU_19804,Spirochaetota
OTU_19805,Spirochaetota
OTU_19808,Spirochaetota
OTU_19809,Bacillota
OTU_19811,Bacillota
OTU_19812,Elusimicrobiota
OTU_19813,Pseudomonadota
OTU_19814,Elusimicrobiota
OTU_19815,Bacillota
OTU_19817,Bacteroidota
OTU_19819,Pseudomonadota
OTU_19820,Pseudomonadota
OTU_19821,Elusimicrobiota
OTU_19823,Spirochaetota
OTU_19824,Bacillota
OTU_19825,Elusimicrobiota
OTU_19826,Bacillota
OTU_19827,Pseudomonadota
OTU_19828,Verrucomicrobiota
OTU_19829,Bacillota
OTU_19831,Actinomycetota
OTU_19833,Bacillota
OTU_19836,Spirochaetota
OTU_19837,Armatimonadota
OTU_19839,Bacteroidota
OTU_19840,Bacteroidota
OTU_19841,Planctomycetota
OTU_19843,Bacteroidota
OTU_19844,Spirochaetota
OTU_19845,Spirochaetota
OTU_19846,Pseudomonadota
OTU_19849,Chlamydiota
OTU_19852,Elusimicrobiota
OTU_19853,Pseudomonadota
OTU_19854,Pseudomonadota
OTU_19856,Bacillota
OTU_19857,Bacteroidota
OTU_19858,Bacillota
OTU_19859,Bacteroidota
OTU_19860,Pseudomonadota
OTU_19861,Pseudomonadota
OTU_19862,Spirochaetota
OTU_19863,Elusimicrobiota
OTU_19864,Bacillota
OTU_19865,Bacillota
OTU_19866,Spirochaetota
OTU_19868,Elusimicrobiota
OTU_19869,Bacillota
OTU_19870,Bacillota
OTU_19871,Bacillota
OTU_19872,Bacillota
OTU_19873,Bacillota
OTU_19874,Spirochaetota
OTU_19875,Spirochaetota
OTU_19876,Bacillota
OTU_19877,Bacillota
OTU_19878,Verrucomicrobiota
OTU_19880,Spirochaetota
OTU_19881,Parcubacteria
OTU_19882,Spirochaetota
OTU_19883,Elusimicrobiota
OTU_19884,Spirochaetota
OTU_19885,Spirochaetota
OTU_19886,Spirochaetota
OTU_19889,Bacteroidota
OTU_19890,Planctomycetota
OTU_19891,Spirochaetota
OTU_19893,Spirochaetota
OTU_19894,Bacteroidota
OTU_19895,Pseudomonadota
OTU_19896,Bacteroidota
OTU_19897,Actinomycetota
OTU_19898,Spirochaetota
OTU_19899,Spirochaetota
OTU_19902,Bacillota
OTU_19904,Bacillota
OTU_19905,Spirochaetota
OTU_19907,candidate
OTU_19908,Spirochaetota
OTU_19911,Bacillota
OTU_19913,Actinomycetota
OTU_19915,Bacillota
OTU_19916,Bacteroidota
OTU_19917,Pseudomonadota
OTU_19921,Pseudomonadota
OTU_19922,Bacteroidota
OTU_19923,Fusobacteriota
OTU_19924,Bacteroidota
OTU_19927,Actinomycetota
OTU_19928,Pseudomonadota
OTU_19929,Parcubacteria
OTU_19930,Elusimicrobiota
OTU_19931,Elusimicrobiota
OTU_19932,Spirochaetota
OTU_19933,Bacteroidota
OTU_19935,Spirochaetota
OTU_19936,Bacillota
OTU_19937,Spirochaetota
OTU_19942,Bacillota
OTU_19943,Bacteroidota
OTU_19944,Bacillota
OTU_19945,Bacillota
OTU_19946,Actinomycetota
OTU_19947,Actinomycetota
OTU_19949,Spirochaetota
OTU_19950,Spirochaetota
OTU_19952,Spirochaetota
OTU_19954,Bacillota
OTU_19956,Bacillota
OTU_19957,Elusimicrobiota
OTU_19958,Bacillota
OTU_19961,Planctomycetota
OTU_19963,Acidobacteriota
OTU_19964,Spirochaetota
OTU_19965,Spirochaetota
OTU_19966,Spirochaetota
OTU_19967,Pseudomonadota
OTU_19968,Pseudomonadota
OTU_19969,Bacteroidota
OTU_19970,Spirochaetota
OTU_19973,Elusimicrobiota
OTU_19974,Elusimicrobiota
OTU_19976,Spirochaetota
OTU_19977,Elusimicrobiota
OTU_19978,Bacillota
OTU_19979,Bacillota
OTU_19980,Pseudomonadota
OTU_19981,Bacillota
OTU_19982,Elusimicrobiota
OTU_19986,Bacillota
OTU_19990,Spirochaetota
OTU_19993,Pseudomonadota
OTU_19994,Bacillota
OTU_19995,Bacillota
OTU_19997,Bacillota
OTU_19999,Bacillota
OTU_20001,Elusimicrobiota
OTU_20002,Bacteroidota
OTU_20003,Spirochaetota
OTU_20004,Spirochaetota
OTU_20005,Spirochaetota
OTU_20006,Spirochaetota
OTU_20008,Spirochaetota
OTU_20009,Spirochaetota
OTU_20010,Spirochaetota
OTU_20017,Bacteroidota
OTU_20018,Spirochaetota
OTU_20021,Bacteroidota
OTU_20023,Spirochaetota
OTU_20025,Pseudomonadota
OTU_20026,Bacteroidota
OTU_20029,Bacillota
OTU_20030,Pseudomonadota
OTU_20032,Verrucomicrobiota
OTU_20033,Verrucomicrobiota
OTU_20034,Actinomycetota
OTU_20035,Spirochaetota
OTU_20036,Spirochaetota
OTU_20037,Bacillota
OTU_20040,Actinomycetota
OTU_20041,Pseudomonadota
OTU_20042,Bacillota
OTU_20043,Elusimicrobiota
OTU_20046,Spirochaetota
OTU_20047,Bacillota
OTU_20048,Elusimicrobiota
OTU_20049,Pseudomonadota
OTU_20050,Pseudomonadota
OTU_20051,Pseudomonadota
OTU_20054,Bacteroidota
OTU_20056,Elusimicrobiota
OTU_20057,Spirochaetota
OTU_20058,Verrucomicrobiota
OTU_20059,Bacillota
OTU_20060,Spirochaetota
OTU_20061,Spirochaetota
OTU_20062,Bacteroidota
OTU_20063,Spirochaetota
OTU_20064,Bacillota
OTU_20065,Spirochaetota
OTU_20067,Spirochaetota
OTU_20068,Pseudomonadota
OTU_20070,Bacillota
OTU_20072,Spirochaetota
OTU_20073,Bacillota
OTU_20074,Cyanobacteriota
OTU_20075,Pseudomonadota
OTU_20076,Spirochaetota
OTU_20077,Pseudomonadota
OTU_20079,Bacteroidota
OTU_20080,Elusimicrobiota
OTU_20081,Elusimicrobiota
OTU_20082,Bacillota
OTU_20083,Bacillota
OTU_20084,Bacillota
OTU_20085,Campylobacterota
OTU_20086,Bacillota
OTU_20089,Elusimicrobiota
OTU_20090,Parcubacteria
OTU_20091,Bacillota
OTU_20093,Spirochaetota
OTU_20094,Spirochaetota
OTU_20096,Bacteroidota
OTU_20097,Spirochaetota
OTU_20099,Bacillota
OTU_20101,Bacteroidota
OTU_20102,Bacteroidota
OTU_20103,Spirochaetota
OTU_20104,Spirochaetota
OTU_20105,Bacteroidota
OTU_20106,Synergistota
OTU_20107,Bacillota
OTU_20108,Spirochaetota
OTU_20109,Bacillota
OTU_20110,Bacillota
OTU_20112,Cyanobacteriota
OTU_20114,Spirochaetota
OTU_20115,Spirochaetota
OTU_20116,Pseudomonadota
OTU_20117,Bacillota
OTU_20118,Spirochaetota
OTU_20119,Elusimicrobiota
OTU_20120,Elusimicrobiota
OTU_20121,Acidobacteriota
OTU_20122,Bacillota
OTU_20123,Bacillota
OTU_20124,Spirochaetota
OTU_20127,Bacteroidota
OTU_20128,Bacteroidota
OTU_20129,Spirochaetota
OTU_20130,Bacillota
OTU_20131,Bacillota
OTU_20132,Pseudomonadota
OTU_20133,Spirochaetota
OTU_20134,Spirochaetota
OTU_20135,Pseudomonadota
OTU_20136,Pseudomonadota
OTU_20137,Elusimicrobiota
OTU_20138,Pseudomonadota
OTU_20139,Spirochaetota
OTU_20140,Fusobacteriota
OTU_20141,Fusobacteriota
OTU_20142,Fusobacteriota
OTU_20144,Pseudomonadota
OTU_20145,Elusimicrobiota
OTU_20146,Bacillota
OTU_20147,Bacteroidota
OTU_20148,Elusimicrobiota
OTU_20149,Spirochaetota
OTU_20150,Spirochaetota
OTU_20151,Spirochaetota
OTU_20152,Spirochaetota
OTU_20153,Spirochaetota
OTU_20154,Bacteroidota
OTU_20155,Bacillota
OTU_20156,Elusimicrobiota
OTU_20158,Bacteroidota
OTU_20159,Acidobacteriota
OTU_20162,Bacteroidota
OTU_20163,Spirochaetota
OTU_20165,Elusimicrobiota
OTU_20166,Bacillota
OTU_20167,Bacillota
OTU_20168,Spirochaetota
OTU_20170,Acidobacteriota
OTU_20172,Elusimicrobiota
OTU_20173,Spirochaetota
OTU_20174,Elusimicrobiota
OTU_20176,Bacteroidota
OTU_20177,Bacteroidota
OTU_20178,Bacteroidota
OTU_20180,Elusimicrobiota
OTU_20181,Spirochaetota
OTU_20182,Bacillota
OTU_20183,Bacillota
OTU_20184,Bacillota
OTU_20185,Bacillota
OTU_20189,Spirochaetota
OTU_20192,Spirochaetota
OTU_20194,Bacillota
OTU_20195,Candidatus
OTU_20196,Bacillota
OTU_20197,Bacillota
OTU_20200,Bacteroidota
OTU_20206,Spirochaetota
OTU_20208,Spirochaetota
OTU_20209,Spirochaetota
OTU_20210,Bacteroidota
OTU_20213,Spirochaetota
OTU_20214,Spirochaetota
OTU_20215,Spirochaetota
OTU_20216,Planctomycetota
OTU_20217,Bacillota
OTU_20218,Bacteroidota
OTU_20220,Bacteroidota
OTU_20221,Bacteroidota
OTU_20222,Bacillota
OTU_20225,Elusimicrobiota
OTU_20229,Pseudomonadota
OTU_20230,Elusimicrobiota
