gene_id	fh1	fh2	hf3	ref1	ref2	ref3
"fgenesh1_pm.6__181"	0	1	0	3	0	1
"fgenesh1_pm.6__190"	1	1	3	4	2	1
"fgenesh1_pm.6__191"	23	8	7	22	6	5
"fgenesh1_pm.6__209"	32	3	6	15	3	5
"fgenesh1_pm.6__210"	14	4	4	22	10	4
"fgenesh1_pm.6__216"	0	0	0	0	0	0
"fgenesh1_pm.6__236"	23	8	4	18	7	5
"fgenesh1_pm.6__24"	13	9	5	13	7	3
"fgenesh1_pm.6__243"	0	0	0	0	0	0
"fgenesh1_pm.6__246"	5	3	0	7	2	5
"fgenesh1_pm.6__264"	525	138	155	693	217	274
"fgenesh1_pm.6__268"	9	3	4	17	4	4
"fgenesh1_pm.6__285"	2	2	0	3	2	1
"fgenesh1_pm.6__286"	23	2	6	16	8	9
"fgenesh1_pm.6__298"	0	0	0	3	1	0
"fgenesh1_pm.6__299"	6	0	0	7	2	1
"fgenesh1_pm.6__3"	42	11	11	38	5	9
"fgenesh1_pm.6__325"	8	3	2	7	1	2
"fgenesh1_pm.6__34"	3	1	0	1	0	0
"fgenesh1_pm.6__353"	0	0	0	1	0	0
"fgenesh1_pm.6__357"	0	0	0	0	0	0
"fgenesh1_pm.6__380"	1	0	0	2	1	0
"fgenesh1_pm.6__381"	2	1	1	2	0	2
"fgenesh1_pm.6__388"	48	17	16	40	16	15
"fgenesh1_pm.6__391"	15	3	8	15	6	4
"fgenesh1_pm.6__394"	4	0	1	4	1	2
"fgenesh1_pm.6__407"	2	1	2	2	0	1
"fgenesh1_pm.6__409"	0	0	0	0	0	0
"fgenesh1_pm.6__45"	5	1	0	3	1	2
"fgenesh1_pm.6__47"	0	0	0	0	0	0
"fgenesh1_pm.6__51"	0	0	1	1	1	2
"fgenesh1_pm.6__66"	14	6	6	20	3	3
"fgenesh1_pm.6__76"	7	2	1	4	3	0
"fgenesh1_pm.6__80"	0	0	0	0	1	0
"fgenesh1_pm.6__87"	2	1	0	1	0	2
"fgenesh1_pm.6__90"	2	0	1	1	0	0
"fgenesh1_pm.6__94"	2	0	0	0	0	0
"fgenesh1_pm.6__97"	96	21	27	71	26	29
"fgenesh1_pm.70__1"	0	0	0	0	0	0
"fgenesh1_pm.71__14"	1	0	0	0	0	0
"fgenesh1_pm.71__20"	1	0	2	2	1	0
"fgenesh1_pm.71__5"	3	6	2	3	2	1
"fgenesh1_pm.72__14"	11	3	3	12	4	1
"fgenesh1_pm.73__1"	3	1	1	0	0	1
"fgenesh1_pm.73__6"	0	0	0	2	0	0
"fgenesh1_pm.74__3"	2	2	0	0	0	0
"fgenesh1_pm.74__30"	5	0	0	3	0	4
"fgenesh1_pm.74__4"	3	1	1	2	3	1
"fgenesh1_pm.75__11"	0	0	0	0	0	0
"fgenesh1_pm.75__14"	0	0	0	0	0	0
"fgenesh1_pm.75__17"	0	1	0	0	0	1
"fgenesh1_pm.75__18"	0	0	0	0	1	0
"fgenesh1_pm.76__1"	0	0	0	0	0	0
"fgenesh1_pm.79__17"	0	0	1	5	0	1
"fgenesh1_pm.79__7"	1	1	0	1	1	0
"fgenesh1_pm.7__117"	11	3	4	8	1	3
"fgenesh1_pm.7__130"	3	1	3	4	3	1
"fgenesh1_pm.7__145"	41	12	10	35	10	15
"fgenesh1_pm.7__177"	12	6	7	21	4	4
"fgenesh1_pm.7__182"	15	3	0	6	4	4
"fgenesh1_pm.7__19"	8	2	1	9	3	2
"fgenesh1_pm.7__192"	6	2	4	2	2	0
"fgenesh1_pm.7__212"	21	9	6	29	7	5
"fgenesh1_pm.7__219"	4	3	1	9	3	0
"fgenesh1_pm.7__220"	5	4	3	36	10	10
"fgenesh1_pm.7__228"	0	0	0	0	0	0
"fgenesh1_pm.7__229"	0	0	0	0	0	0
"fgenesh1_pm.7__236"	1	2	0	6	1	4
"fgenesh1_pm.7__239"	27	10	7	18	9	3
"fgenesh1_pm.7__247"	0	0	0	0	0	1
"fgenesh1_pm.7__26"	45	19	12	54	10	18
"fgenesh1_pm.7__28"	42	12	10	38	5	12
"fgenesh1_pm.7__292"	17	1	6	14	4	0
"fgenesh1_pm.7__30"	31	6	2	14	4	5
"fgenesh1_pm.7__303"	0	0	0	0	0	0
"fgenesh1_pm.7__305"	3	3	1	8	3	1
"fgenesh1_pm.7__322"	1	0	0	1	3	2
"fgenesh1_pm.7__348"	3	0	1	2	0	0
"fgenesh1_pm.7__357"	2	0	0	2	0	0
"fgenesh1_pm.7__362"	5	2	3	3	0	3
"fgenesh1_pm.7__364"	110	29	33	116	41	34
"fgenesh1_pm.7__378"	2	1	2	4	2	1
"fgenesh1_pm.7__381"	0	0	0	0	0	0
"fgenesh1_pm.7__387"	0	0	0	0	0	0
"fgenesh1_pm.7__392"	2	1	1	3	1	2
"fgenesh1_pm.7__398"	0	1	0	0	0	0
"fgenesh1_pm.7__401"	55	25	18	41	10	22
"fgenesh1_pm.7__403"	4	4	4	9	2	3
"fgenesh1_pm.7__405"	8	2	1	7	2	3
"fgenesh1_pm.7__410"	4	4	3	6	2	2
"fgenesh1_pm.7__412"	0	0	0	2	2	0
"fgenesh1_pm.7__413"	1	0	0	0	0	0
"fgenesh1_pm.7__422"	1	1	1	7	3	4
"fgenesh1_pm.7__425"	42	10	9	33	12	7
"fgenesh1_pm.7__428"	0	0	0	0	0	0
"fgenesh1_pm.7__435"	2	0	0	2	2	1
"fgenesh1_pm.7__449"	13	4	2	5	5	0
"fgenesh1_pm.7__459"	4	3	1	5	2	3
"fgenesh1_pm.7__464"	1	0	0	0	2	1
"fgenesh1_pm.7__468"	5	1	1	4	1	1
"fgenesh1_pm.7__489"	0	0	0	2	0	3
"fgenesh1_pm.7__87"	30	16	17	42	9	13
"fgenesh1_pm.7__9"	29	10	11	34	11	8
"fgenesh1_pm.7__93"	32	16	10	36	14	15
"fgenesh1_pm.81__3"	1	2	0	0	0	0
"fgenesh1_pm.81__9"	0	0	0	6	1	1
"fgenesh1_pm.84__10"	1	3	1	0	0	6
"fgenesh1_pm.84__3"	27	7	11	34	7	8
"fgenesh1_pm.84__6"	0	0	1	0	0	0
"fgenesh1_pm.84__7"	3	0	4	8	2	1
"fgenesh1_pm.86__16"	1	0	0	1	0	0
"fgenesh1_pm.86__5"	2	1	0	2	0	0
"fgenesh1_pm.86__6"	8	1	3	12	2	4
"fgenesh1_pm.87__10"	0	0	0	0	0	0
"fgenesh1_pm.8__107"	2	1	1	1	0	2
"fgenesh1_pm.8__108"	22	5	11	13	4	5
"fgenesh1_pm.8__11"	41	14	16	11	5	5
"fgenesh1_pm.8__112"	14	8	3	10	5	7
"fgenesh1_pm.8__13"	0	0	0	0	0	1
"fgenesh1_pm.8__141"	0	0	0	1	0	0
"fgenesh1_pm.8__151"	18	6	11	17	9	3
"fgenesh1_pm.8__164"	29	10	10	26	6	1
"fgenesh1_pm.8__168"	0	1	0	0	0	0
"fgenesh1_pm.8__176"	6	3	3	8	1	2
"fgenesh1_pm.8__18"	1	1	0	0	0	0
"fgenesh1_pm.8__185"	30	12	9	35	11	18
"fgenesh1_pm.8__188"	0	0	0	0	0	0
"fgenesh1_pm.8__189"	0	0	0	0	0	0
"fgenesh1_pm.8__196"	20	3	3	20	9	5
"fgenesh1_pm.8__2"	2	1	0	1	1	0
"fgenesh1_pm.8__207"	0	0	0	1	0	0
"fgenesh1_pm.8__22"	0	0	0	0	0	0
"fgenesh1_pm.8__221"	0	0	0	1	0	0
"fgenesh1_pm.8__226"	3	1	0	4	1	1
"fgenesh1_pm.8__266"	72	20	26	56	24	18
"fgenesh1_pm.8__274"	8	0	3	0	0	0
"fgenesh1_pm.8__286"	48	12	8	39	8	13
"fgenesh1_pm.8__303"	5	1	1	7	2	0
"fgenesh1_pm.8__321"	429	152	120	169	46	49
"fgenesh1_pm.8__328"	5	3	2	11	6	2
"fgenesh1_pm.8__330"	0	0	0	0	0	0
"fgenesh1_pm.8__339"	78	21	16	81	21	22
"fgenesh1_pm.8__343"	212	61	75	38	17	25
"fgenesh1_pm.8__35"	3	3	0	4	3	0
"fgenesh1_pm.8__36"	2	0	1	3	2	0
"fgenesh1_pm.8__38"	1	0	1	2	0	2
"fgenesh1_pm.8__39"	4	1	1	10	2	1
"fgenesh1_pm.8__54"	0	0	0	1	1	0
"fgenesh1_pm.8__68"	7	4	3	8	1	5
"fgenesh1_pm.8__8"	27	8	5	40	13	16
"fgenesh1_pm.8__92"	331	89	87	401	151	166
"fgenesh1_pm.8__99"	7	4	3	16	4	2
"fgenesh1_pm.91__6"	0	0	1	1	0	0
"fgenesh1_pm.96__2"	0	0	0	0	0	0
"fgenesh1_pm.96__3"	0	0	0	0	0	0
"fgenesh1_pm.96__6"	170	58	53	195	89	83
"fgenesh1_pm.9__104"	5	0	1	2	2	1
"fgenesh1_pm.9__134"	0	0	0	1	1	0
"fgenesh1_pm.9__144"	26	5	6	20	3	6
"fgenesh1_pm.9__161"	17	2	2	21	4	4
"fgenesh1_pm.9__170"	9	4	1	3	4	3
"fgenesh1_pm.9__185"	6	4	1	11	3	2
"fgenesh1_pm.9__186"	4	1	3	9	3	1
"fgenesh1_pm.9__190"	1	0	0	1	1	1
"fgenesh1_pm.9__197"	14	4	5	13	2	6
"fgenesh1_pm.9__206"	1	3	3	6	1	1
"fgenesh1_pm.9__227"	0	0	0	0	0	0
"fgenesh1_pm.9__237"	0	0	0	0	0	1
"fgenesh1_pm.9__274"	0	0	0	0	0	0
"fgenesh1_pm.9__282"	0	0	0	0	0	0
"fgenesh1_pm.9__302"	18	4	6	27	10	11
"fgenesh1_pm.9__311"	17	2	4	17	4	9
"fgenesh1_pm.9__344"	1	0	1	0	0	0
"fgenesh1_pm.9__364"	14	4	2	27	4	4
"fgenesh1_pm.9__374"	8	1	0	1	4	2
"fgenesh1_pm.9__381"	0	0	0	0	0	0
"fgenesh1_pm.9__384"	4	0	2	1	3	1
"fgenesh1_pm.9__386"	10	5	4	10	1	1
"fgenesh1_pm.9__45"	0	0	0	0	0	1
"fgenesh1_pm.9__5"	1	0	0	0	0	0
"fgenesh1_pm.9__62"	86	25	30	68	22	22
"fgenesh1_pm.9__67"	1	1	0	2	1	0
"fgenesh1_pm.9__68"	2	0	2	1	0	0
"fgenesh1_pm.9__76"	2	0	0	2	0	0
"fgenesh1_pm.9__84"	1	0	0	2	1	1
"gm1.10006_g"	5	2	1	8	0	2
"gm1.10012_g"	61	22	28	48	13	10
"gm1.1001_g"	0	0	0	0	0	0
"gm1.10020_g"	0	0	1	0	0	0
"gm1.1002_g"	3	0	0	1	2	1
"gm1.10043_g"	2	2	1	2	5	2
"gm1.10052_g"	1	1	1	2	1	1
"gm1.1005_g"	2	0	2	5	1	1
"gm1.10062_g"	6	2	8	14	3	2
"gm1.10063_g"	0	0	0	0	0	0
"gm1.10065_g"	0	0	0	0	0	0
"gm1.10066_g"	16	9	6	15	6	5
"gm1.10073_g"	22	4	8	32	10	10
"gm1.10074_g"	3	0	1	1	1	0
"gm1.10077_g"	4	1	3	14	3	2
"gm1.10084_g"	11	2	2	2	0	0
"gm1.10087_g"	2	1	4	6	0	3
"gm1.1009_g"	1	0	0	2	0	0
"gm1.10100_g"	8	6	4	6	4	2
"gm1.10102_g"	92	30	26	46	23	15
"gm1.10104_g"	0	0	0	0	0	0
"gm1.10106_g"	1	0	0	0	0	0
"gm1.10111_g"	7	2	3	7	5	2
"gm1.10119_g"	2	0	1	3	0	0
"gm1.10125_g"	0	0	0	0	0	0
"gm1.10128_g"	0	0	1	1	0	1
"gm1.10141_g"	10	1	1	9	5	3
"gm1.10144_g"	2	0	0	1	0	1
"gm1.10149_g"	0	0	0	0	0	0
"gm1.10160_g"	7	0	2	4	0	2
"gm1.10170_g"	4	3	1	0	1	0
"gm1.10171_g"	30	7	6	24	3	7
"gm1.10175_g"	2	0	0	1	1	0
"gm1.1017_g"	0	0	0	1	0	0
"gm1.10186_g"	0	0	0	0	0	0
"gm1.10187_g"	0	2	0	1	0	0
"gm1.10196_g"	1	0	0	4	0	2
"gm1.10198_g"	71	19	20	119	35	37
"gm1.101_g"	0	0	0	0	0	0
"gm1.10203_g"	57	16	16	67	17	35
"gm1.10205_g"	6	4	3	11	2	3
"gm1.10206_g"	3	0	1	1	1	0
"gm1.10207_g"	0	0	0	0	0	0
"gm1.10212_g"	14	0	2	6	3	3
"gm1.10217_g"	0	0	0	0	0	0
"gm1.10220_g"	0	0	0	0	0	0
"gm1.10229_g"	2	1	0	0	1	0
"gm1.10235_g"	5	2	4	6	2	0
"gm1.10240_g"	1	0	2	17	4	2
"gm1.10248_g"	1	0	0	0	0	0
"gm1.10251_g"	0	0	0	0	0	0
"gm1.10257_g"	0	0	0	0	0	0
"gm1.10260_g"	8	5	6	28	8	6
"gm1.10261_g"	11	4	4	10	1	2
"gm1.10266_g"	0	0	0	0	0	0
"gm1.10270_g"	0	0	0	0	0	0
"gm1.10272_g"	0	0	0	0	0	0
"gm1.10273_g"	0	0	0	0	0	0
"gm1.10274_g"	0	0	0	0	0	0
"gm1.10278_g"	0	0	0	0	0	0
"gm1.10279_g"	0	0	0	0	0	0
"gm1.10282_g"	0	0	0	0	0	0
"gm1.10283_g"	4	1	1	3	0	0
"gm1.10286_g"	1	0	0	0	0	0
"gm1.10291_g"	3	0	2	3	0	0
"gm1.10293_g"	3	1	0	3	1	0
"gm1.10294_g"	0	1	1	0	0	0
"gm1.102_g"	0	0	0	0	0	0
"gm1.10300_g"	0	2	0	1	2	0
"gm1.10306_g"	0	0	0	0	0	0
"gm1.10307_g"	0	0	0	0	0	0
"gm1.10308_g"	0	0	0	0	0	0
"gm1.10311_g"	0	0	0	0	0	0
"gm1.10312_g"	0	0	0	0	0	0
"gm1.10313_g"	0	0	0	0	0	0
"gm1.10317_g"	0	0	0	0	0	0
"gm1.10321_g"	2	0	0	1	0	0
"gm1.10323_g"	15	4	7	22	6	5
"gm1.10340_g"	0	0	0	0	0	0
"gm1.10341_g"	0	0	0	0	0	0
"gm1.10342_g"	0	0	0	0	0	0
"gm1.10343_g"	0	0	0	0	0	0
"gm1.10355_g"	2	0	3	7	0	3
"gm1.10359_g"	77	10	9	67	23	23
"gm1.10371_g"	14	4	7	8	3	1
"gm1.10374_g"	14	1	4	10	3	2
"gm1.10381_g"	6	1	0	8	2	1
"gm1.10390_g"	1	0	1	3	1	0
"gm1.10399_g"	44	12	7	52	17	13
"gm1.103_g"	0	0	0	0	0	0
"gm1.10404_g"	0	0	0	0	0	0
"gm1.10405_g"	2	0	0	0	0	0
"gm1.10411_g"	2	0	1	1	1	0
"gm1.10415_g"	1	0	0	1	0	0
"gm1.10430_g"	0	1	0	0	1	0
"gm1.10431_g"	0	0	0	3	1	0
"gm1.10435_g"	0	2	1	1	0	0
"gm1.10444_g"	102	26	34	2	0	0
"gm1.10473_g"	1	0	0	0	0	1
"gm1.10477_g"	1	0	0	0	0	0
"gm1.10482_g"	13	5	10	17	5	5
"gm1.10483_g"	30	13	7	18	6	9
"gm1.10486_g"	38	15	5	37	10	8
"gm1.10495_g"	3	2	2	1	3	1
"gm1.10496_g"	11	1	3	6	1	2
"gm1.10497_g"	0	0	0	0	0	0
"gm1.10503_g"	11	4	3	5	2	1
"gm1.10505_g"	55	17	20	62	19	16
"gm1.10506_g"	5	1	3	6	0	0
"gm1.10507_g"	9	3	4	10	3	2
"gm1.10510_g"	6	2	3	6	1	1
"gm1.10521_g"	0	0	0	0	0	0
"gm1.10526_g"	4	0	1	2	0	2
"gm1.10531_g"	66	20	18	97	33	23
"gm1.10546_g"	4	0	2	7	2	2
"gm1.10560_g"	0	0	0	0	0	0
"gm1.10564_g"	0	0	0	0	0	0
"gm1.10565_g"	0	0	0	0	0	0
"gm1.10567_g"	0	0	0	0	0	0
"gm1.10568_g"	0	0	0	0	0	0
"gm1.10569_g"	0	0	0	0	0	0
"gm1.10572_g"	0	0	0	0	0	0
"gm1.10573_g"	0	0	0	0	0	0
"gm1.10575_g"	0	0	0	0	0	0
"gm1.10576_g"	0	0	0	0	0	0
"gm1.10577_g"	0	0	0	0	0	0
"gm1.10578_g"	0	0	0	0	0	0
"gm1.10584_g"	0	0	0	0	0	0
"gm1.10585_g"	0	0	0	0	0	0
"gm1.10586_g"	0	0	0	0	0	0
"gm1.10588_g"	0	0	0	0	0	0
"gm1.10590_g"	0	1	0	2	0	0
"gm1.10593_g"	0	0	0	0	0	0
"gm1.10597_g"	0	0	0	2	0	0
"gm1.105_g"	0	0	0	0	0	0
"gm1.10605_g"	3	0	0	2	1	0
"gm1.10610_g"	0	0	0	0	0	0
"gm1.10612_g"	0	0	0	0	0	0
"gm1.10613_g"	12	6	9	11	7	10
"gm1.10619_g"	0	0	0	2	0	0
"gm1.10623_g"	1	0	0	1	0	0
"gm1.10626_g"	1	0	0	2	0	0
"gm1.10627_g"	0	0	0	0	0	0
"gm1.10635_g"	6	3	1	5	1	0
"gm1.10636_g"	0	0	0	0	0	0
"gm1.10637_g"	0	0	0	0	0	0
"gm1.10639_g"	0	0	0	0	0	0
"gm1.10642_g"	0	0	0	0	0	0
"gm1.10643_g"	0	0	0	0	0	0
"gm1.10646_g"	0	0	0	0	0	0
"gm1.10647_g"	0	0	0	0	0	0
"gm1.10649_g"	0	0	0	0	0	0
"gm1.10650_g"	0	0	0	0	0	0
"gm1.10651_g"	0	0	0	0	0	0
"gm1.10653_g"	0	0	0	0	0	0
"gm1.10655_g"	0	0	0	0	0	0
"gm1.10656_g"	0	0	0	0	0	0
"gm1.10657_g"	0	0	0	0	0	0
"gm1.10659_g"	0	0	0	0	0	0
"gm1.10660_g"	0	0	0	0	0	0
"gm1.10664_g"	0	0	0	0	0	0
"gm1.10666_g"	39	13	13	34	16	14
"gm1.10671_g"	0	0	0	0	0	0
"gm1.10687_g"	0	0	0	0	2	2
"gm1.10697_g"	4	4	0	0	1	0
"gm1.106_g"	0	0	0	0	0	0
"gm1.10712_g"	0	0	0	0	0	0
"gm1.10714_g"	0	0	0	0	0	0
"gm1.10743_g"	0	0	0	0	0	0
"gm1.10747_g"	0	0	0	0	0	0
"gm1.10748_g"	0	1	0	1	2	1
"gm1.10755_g"	2	0	1	6	1	2
"gm1.10768_g"	0	0	0	1	0	0
"gm1.10771_g"	0	0	0	0	0	0
"gm1.10773_g"	0	0	0	0	0	0
"gm1.10778_g"	16	5	13	13	5	6
"gm1.10781_g"	0	0	0	0	0	0
"gm1.10783_g"	0	0	0	0	0	0
"gm1.10785_g"	104	45	32	109	29	50
"gm1.10795_g"	0	0	0	0	0	0
"gm1.10797_g"	0	0	0	0	0	0
"gm1.10798_g"	0	0	0	0	0	0
"gm1.107_g"	0	0	0	0	0	0
"gm1.10801_g"	0	0	0	0	0	0
"gm1.10804_g"	0	0	0	0	0	0
"gm1.10805_g"	0	0	0	0	0	0
"gm1.10806_g"	0	0	0	0	0	0
"gm1.10807_g"	0	0	0	0	0	0
"gm1.10808_g"	0	0	0	0	0	0
"gm1.10809_g"	0	0	0	0	0	0
"gm1.10819_g"	1	0	0	0	0	0
"gm1.10821_g"	2	0	0	7	2	1
"gm1.10835_g"	0	0	0	3	3	0
"gm1.10837_g"	4	2	2	0	1	0
"gm1.10842_g"	0	0	0	0	0	0
"gm1.10845_g"	0	0	0	0	0	0
"gm1.10846_g"	0	0	0	0	0	0
"gm1.10853_g"	3	0	0	1	0	0
"gm1.10857_g"	1	0	0	2	0	0
"gm1.10863_g"	23	4	8	30	9	10
"gm1.10867_g"	14	4	2	11	3	3
"gm1.10870_g"	4	1	0	4	3	2
"gm1.1087_g"	2	0	1	5	2	2
"gm1.10891_g"	0	0	1	1	0	0
"gm1.10892_g"	24	10	9	35	7	10
"gm1.10898_g"	16	3	7	13	11	5
"gm1.108_g"	0	0	0	0	0	0
"gm1.10911_g"	8	0	4	11	3	3
"gm1.10912_g"	16	1	7	12	2	6
"gm1.10915_g"	17	5	4	24	10	7
"gm1.10920_g"	73	20	19	64	24	38
"gm1.10932_g"	0	0	0	2	0	0
"gm1.10942_g"	51	20	19	55	24	24
"gm1.10945_g"	4	0	1	5	0	2
"gm1.10951_g"	0	0	0	0	0	0
"gm1.10958_g"	0	1	0	0	0	1
"gm1.1095_g"	15	4	1	17	9	7
"gm1.10960_g"	0	0	0	0	0	0
"gm1.10961_g"	0	0	0	0	0	0
"gm1.10967_g"	0	1	0	0	0	0
"gm1.10971_g"	7	0	0	2	2	0
"gm1.10974_g"	0	1	0	2	1	1
"gm1.10975_g"	0	0	0	0	0	0
"gm1.10977_g"	0	0	0	0	1	0
"gm1.10989_g"	0	0	0	0	0	0
"gm1.10994_g"	24	9	4	11	4	4
"gm1.109_g"	0	0	0	0	0	0
"gm1.11000_g"	0	1	0	4	0	1
"gm1.11003_g"	0	0	0	0	0	0
"gm1.11004_g"	0	0	0	0	0	0
"gm1.11012_g"	0	0	0	0	0	0
"gm1.11013_g"	0	0	0	0	0	0
"gm1.11014_g"	0	0	0	0	0	0
"gm1.11018_g"	0	0	0	0	0	0
"gm1.1101_g"	0	0	0	0	0	0
"gm1.11021_g"	0	0	0	0	0	0
"gm1.11022_g"	0	0	0	0	0	0
"gm1.11024_g"	0	0	0	0	0	0
"gm1.11025_g"	0	0	0	0	0	0
"gm1.11033_g"	0	0	0	0	0	0
"gm1.11036_g"	0	0	0	0	0	0
"gm1.11040_g"	0	0	0	0	0	0
"gm1.11041_g"	0	0	0	0	0	0
"gm1.11043_g"	0	0	0	0	0	0
"gm1.11045_g"	0	0	0	0	0	0
"gm1.11046_g"	0	0	0	0	0	0
"gm1.11048_g"	0	0	0	0	0	0
"gm1.11049_g"	0	0	0	0	0	0
"gm1.11052_g"	0	0	0	0	0	0
"gm1.1105_g"	3	5	6	9	4	6
"gm1.11067_g"	1	0	0	1	1	0
"gm1.11081_g"	39	16	14	34	24	16
"gm1.11085_g"	1	0	0	4	0	0
"gm1.11087_g"	48	7	10	32	18	18
"gm1.11096_g"	0	0	0	0	0	0
"gm1.11098_g"	0	0	0	0	0	0
"gm1.110_g"	0	0	0	0	0	0
"gm1.11104_g"	0	0	0	0	0	0
"gm1.11108_g"	1	0	0	2	1	1
"gm1.11118_g"	4	1	0	0	1	0
"gm1.11124_g"	0	0	0	0	0	0
"gm1.11126_g"	0	0	0	0	0	0
"gm1.11127_g"	0	0	0	0	0	0
"gm1.11133_g"	0	0	0	1	1	0
"gm1.11141_g"	0	0	0	0	0	0
"gm1.11144_g"	0	0	0	0	0	0
"gm1.11151_g"	0	2	3	5	0	1
"gm1.11164_g"	2	1	0	0	0	0
"gm1.11173_g"	0	0	0	0	0	0
"gm1.11177_g"	0	0	0	0	0	0
"gm1.11184_g"	3	0	1	1	0	2
"gm1.11185_g"	2	0	0	0	1	0
"gm1.11186_g"	0	0	0	0	0	0
"gm1.11187_g"	5	2	0	6	5	4
"gm1.1118_g"	34	10	7	32	13	15
"gm1.11191_g"	9	2	2	9	2	1
"gm1.11194_g"	0	0	0	0	0	0
"gm1.11197_g"	1	0	1	1	1	1
"gm1.11198_g"	1	0	0	1	0	0
"gm1.111_g"	0	0	0	0	0	0
"gm1.11203_g"	3	1	1	2	1	0
"gm1.11210_g"	0	0	0	0	0	0
"gm1.11221_g"	2	0	1	3	0	0
"gm1.11222_g"	0	0	0	2	0	1
"gm1.11223_g"	0	0	0	0	0	0
"gm1.11227_g"	1	0	2	0	1	2
"gm1.11228_g"	1	2	1	5	3	3
"gm1.11233_g"	0	0	0	0	0	0
"gm1.11234_g"	0	0	0	0	0	0
"gm1.11235_g"	0	0	0	0	0	0
"gm1.11236_g"	0	0	0	0	0	0
"gm1.11237_g"	0	0	0	0	0	0
"gm1.11238_g"	0	0	0	0	0	0
"gm1.11239_g"	0	0	0	0	0	0
"gm1.11241_g"	0	0	0	0	0	0
"gm1.11242_g"	0	0	0	0	0	0
"gm1.11244_g"	0	0	0	0	0	0
"gm1.11245_g"	0	0	0	0	0	0
"gm1.11249_g"	0	0	0	1	0	1
"gm1.11250_g"	1	0	0	0	0	0
"gm1.11251_g"	2	2	1	1	0	1
"gm1.11252_g"	1	0	0	3	1	1
"gm1.11253_g"	0	0	0	3	0	0
"gm1.11255_g"	0	0	0	0	0	0
"gm1.11256_g"	1	0	0	0	0	0
"gm1.11258_g"	0	0	1	3	0	0
"gm1.1125_g"	0	0	0	0	0	0
"gm1.11260_g"	2	0	0	5	2	2
"gm1.11264_g"	0	0	0	0	0	0
"gm1.11265_g"	0	0	0	0	0	0
"gm1.11266_g"	0	0	0	0	0	0
"gm1.11271_g"	0	0	0	0	0	0
"gm1.11272_g"	0	0	0	0	0	0
"gm1.11275_g"	0	0	0	0	0	0
"gm1.11276_g"	0	0	0	0	0	0
"gm1.1127_g"	0	0	0	0	0	0
"gm1.11280_g"	0	0	0	0	0	0
"gm1.11284_g"	0	0	0	0	0	0
"gm1.11291_g"	64	21	15	62	14	13
"gm1.112_g"	0	0	0	0	0	0
"gm1.1130_g"	62	19	21	62	23	23
"gm1.1131_g"	70	21	21	78	19	27
"gm1.11324_g"	6	1	3	3	0	0
"gm1.11326_g"	0	1	0	3	1	2
"gm1.11333_g"	1	0	1	0	0	0
"gm1.11337_g"	0	0	0	0	0	0
"gm1.11338_g"	0	0	0	0	0	0
"gm1.11339_g"	0	0	0	0	0	0
"gm1.11342_g"	0	0	0	0	0	0
"gm1.11345_g"	6	1	1	7	2	5
"gm1.11349_g"	0	0	0	0	0	0
"gm1.11351_g"	0	0	0	0	0	0
"gm1.11358_g"	0	0	0	0	0	0
"gm1.11359_g"	1	0	0	1	0	0
"gm1.11361_g"	1	0	0	0	0	0
"gm1.11370_g"	0	0	0	0	0	0
"gm1.11371_g"	0	0	0	0	0	0
"gm1.11373_g"	0	0	0	0	0	0
"gm1.11374_g"	0	0	0	0	0	0
"gm1.11376_g"	0	0	0	0	0	0
"gm1.11377_g"	0	0	0	0	0	0
"gm1.11378_g"	38	15	6	16	6	5
"gm1.11381_g"	6	1	1	3	3	1
"gm1.11387_g"	5	1	2	2	1	1
"gm1.11392_g"	0	3	0	9	1	2
"gm1.113_g"	0	0	0	0	0	0
"gm1.11411_g"	1	0	1	1	0	0
"gm1.11416_g"	4	4	2	5	3	2
"gm1.11417_g"	2	0	1	10	1	4
"gm1.11424_g"	0	0	0	0	0	0
"gm1.11425_g"	0	0	0	0	0	0
"gm1.11433_g"	62	22	28	75	16	21
"gm1.11436_g"	0	0	0	0	0	0
"gm1.11438_g"	1	1	1	2	0	0
"gm1.11440_g"	4	1	0	5	1	2
"gm1.11443_g"	20	7	4	11	2	3
"gm1.11451_g"	5	3	4	16	3	1
"gm1.11453_g"	2	0	1	0	1	0
"gm1.11459_g"	22	11	4	13	5	3
"gm1.11463_g"	0	0	0	0	0	0
"gm1.11464_g"	0	0	0	0	0	0
"gm1.11467_g"	0	0	0	0	0	0
"gm1.11468_g"	0	0	0	0	0	0
"gm1.11475_g"	11	2	6	9	7	2
"gm1.11479_g"	1	1	0	2	0	0
"gm1.11480_g"	3	1	0	2	0	0
"gm1.11485_g"	16	10	10	17	4	4
"gm1.11496_g"	0	0	0	0	0	0
"gm1.1149_g"	0	0	0	0	0	0
"gm1.11504_g"	0	0	0	0	0	0
"gm1.1150_g"	0	0	0	0	0	0
"gm1.11514_g"	0	0	0	0	0	0
"gm1.11515_g"	0	0	0	0	0	0
"gm1.11518_g"	0	0	0	0	0	0
"gm1.11519_g"	0	0	0	0	0	0
"gm1.11520_g"	0	0	0	0	0	0
"gm1.11521_g"	0	0	0	0	0	0
"gm1.11522_g"	0	0	0	0	0	0
"gm1.11523_g"	0	0	0	0	0	0
"gm1.11525_g"	0	0	0	0	0	0
"gm1.11526_g"	0	0	0	0	0	0
"gm1.11529_g"	0	0	0	1	0	0
